episode,global_steps,score,avg_score,epsilon
26991,7245197,20,31.68,0.1
26992,7245374,27,31.82,0.1
26993,7245466,14,31.75,0.1
26994,7245602,20,31.82,0.1
26995,7245692,14,31.76,0.1
26996,7245790,14,31.69,0.1
26997,7245885,14,31.56,0.1
26998,7246064,27,31.56,0.1
26999,7246631,70,32.13,0.1
27000,7247069,71,32.57,0.1
27001,7247322,40,32.83,0.1
27002,7247503,29,32.76,0.1
27003,7247674,27,32.66,0.1
27004,7248062,62,33.08,0.1
27005,7248288,37,33.26,0.1
27006,7248538,40,33.38,0.1
27007,7248669,20,33.45,0.1
27008,7248844,27,33.51,0.1
27009,7248977,20,33.5,0.1
27010,7249510,84,34.05,0.1
27011,7249743,36,34.28,0.1
27012,7249926,27,34.42,0.1
27013,7250019,13,33.86,0.1
27014,7250420,62,34.28,0.1
27015,7250809,61,34.53,0.1
27016,7251039,36,34.62,0.1
27017,7251574,85,35.11,0.1
27018,7251705,20,35.0,0.1
27019,7251793,13,34.29,0.1
27020,7251884,13,33.52,0.1
27021,7252017,21,33.6,0.1
27022,7252272,39,33.15,0.1
27023,7253042,124,34.18,0.1
27024,7253288,37,34.33,0.1
27025,7253877,93,34.9,0.1
27026,7254117,37,35.04,0.1
27027,7254205,13,34.81,0.1
27028,7254383,28,34.25,0.1
27029,7254617,37,34.48,0.1
27030,7254706,13,34.34,0.1
27031,7254797,13,34.47,0.1
27032,7254926,20,34.46,0.1
27033,7255058,20,34.34,0.1
27034,7255230,27,34.29,0.1
27035,7255403,27,34.07,0.1
27036,7255584,27,34.1,0.1
27037,7255832,39,34.25,0.1
27038,7255921,13,34.02,0.1
27039,7256372,72,33.92,0.1
27040,7256554,28,33.4,0.1
27041,7256795,36,33.39,0.1
27042,7256931,21,33.42,0.1
27043,7257162,36,33.77,0.1
27044,7257483,47,34.07,0.1
27045,7257573,13,33.93,0.1
27046,7257661,13,33.74,0.1
27047,7258513,135,34.77,0.1
27048,7258647,21,34.2,0.1
27049,7259207,88,35.07,0.1
27050,7259633,69,35.56,0.1
27051,7259809,27,35.7,0.1
27052,7259941,21,35.17,0.1
27053,7260075,21,35.17,0.1
27054,7260209,21,34.76,0.1
27055,7260380,26,34.8,0.1
27056,7260470,13,34.16,0.1
27057,7260562,14,34.07,0.1
27058,7260798,37,34.13,0.1
27059,7260984,27,34.04,0.1
27060,7261185,31,34.08,0.1
27061,7261625,68,34.57,0.1
27062,7261714,13,34.57,0.1
27063,7261850,21,34.58,0.1
27064,7262362,81,35.25,0.1
27065,7262498,21,35.27,0.1
27066,7263030,77,35.83,0.1
27067,7263208,27,34.94,0.1
27068,7263700,75,35.3,0.1
27069,7263955,39,34.5,0.1
27070,7264541,84,35.11,0.1
27071,7264728,26,35.17,0.1
27072,7264857,20,35.25,0.1
27073,7265093,36,35.41,0.1
27074,7265225,20,35.4,0.1
27075,7265539,47,35.26,0.1
27076,7265633,13,34.71,0.1
27077,7265763,20,34.7,0.1
27078,7266271,82,35.31,0.1
27079,7266483,32,35.36,0.1
27080,7266787,46,35.68,0.1
27081,7267030,37,35.82,0.1
27082,7267281,40,36.03,0.1
27083,7267379,14,35.96,0.1
27084,7268380,161,37.38,0.1
27085,7268517,20,37.22,0.1
27086,7268916,61,37.69,0.1
27087,7269054,21,37.76,0.1
27088,7269362,47,37.81,0.1
27089,7269497,20,37.77,0.1
27090,7269681,27,37.84,0.1
27091,7269811,20,37.84,0.1
27092,7269908,14,37.71,0.1
27093,7270003,14,37.71,0.1
27094,7270726,110,38.61,0.1
27095,7270752,0,38.47,0.1
27096,7270895,22,38.55,0.1
27097,7271024,19,38.6,0.1
27098,7271219,30,38.63,0.1
27099,7271408,29,38.22,0.1
27100,7271510,14,37.65,0.1
27101,7271705,29,37.54,0.1
27102,7272181,75,38.0,0.1
27103,7272268,12,37.85,0.1
27104,7272480,33,37.56,0.1
27105,7272713,37,37.56,0.1
27106,7272883,27,37.43,0.1
27107,7273094,34,37.57,0.1
27108,7273156,8,37.38,0.1
27109,7273248,13,37.31,0.1
27110,7273351,14,36.61,0.1
27111,7273508,23,36.48,0.1
27112,7273609,14,36.35,0.1
27113,7273861,40,36.62,0.1
27114,7274031,27,36.27,0.1
27115,7274126,14,35.8,0.1
27116,7274217,14,35.58,0.1
27117,7274918,110,35.83,0.1
27118,7275223,46,36.09,0.1
27119,7275315,13,36.09,0.1
27120,7275412,14,36.1,0.1
27121,7275504,13,36.02,0.1
27122,7275612,14,35.77,0.1
27123,7275831,33,34.86,0.1
27124,7276044,32,34.81,0.1
27125,7276106,8,33.96,0.1
27126,7276200,14,33.73,0.1
27127,7276321,14,33.74,0.1
27128,7276390,8,33.54,0.1
27129,7276636,33,33.5,0.1
27130,7276732,13,33.5,0.1
27131,7276866,19,33.56,0.1
27132,7276962,14,33.5,0.1
27133,7277090,19,33.49,0.1
27134,7277153,8,33.3,0.1
27135,7277339,29,33.32,0.1
27136,7277473,20,33.25,0.1
27137,7277573,14,33.0,0.1
27138,7277687,13,33.0,0.1
27139,7277859,27,32.55,0.1
27140,7278023,23,32.5,0.1
27141,7278210,27,32.41,0.1
27142,7278385,27,32.47,0.1
27143,7278482,14,32.25,0.1
27144,7278656,27,32.05,0.1
27145,7278830,27,32.19,0.1
27146,7278922,14,32.2,0.1
27147,7279020,14,30.99,0.1
27148,7279122,14,30.92,0.1
27149,7279454,47,30.51,0.1
27150,7279555,14,29.96,0.1
27151,7279656,14,29.83,0.1
27152,7279750,13,29.75,0.1
27153,7279853,14,29.68,0.1
27154,7279946,14,29.61,0.1
27155,7279975,0,29.35,0.1
27156,7280126,23,29.45,0.1
27157,7280220,12,29.43,0.1
27158,7280318,14,29.2,0.1
27159,7280638,47,29.4,0.1
27160,7280734,14,29.23,0.1
27161,7280829,14,28.69,0.1
27162,7280927,14,28.7,0.1
27163,7281110,27,28.76,0.1
27164,7281331,33,28.28,0.1
27165,7281419,12,28.19,0.1
27166,7281555,19,27.61,0.1
27167,7281743,27,27.61,0.1
27168,7281838,1,26.87,0.1
27169,7281962,2,26.5,0.1
27170,7282027,6,25.72,0.1
27171,7282235,16,25.62,0.1
27172,7282341,14,25.56,0.1
27173,7282369,0,25.2,0.1
27174,7282597,27,25.27,0.1
27175,7282869,23,25.03,0.1
27176,7283000,2,24.92,0.1
27177,7283092,9,24.81,0.1
27178,7283184,12,24.11,0.1
27179,7283286,9,23.88,0.1
27180,7283626,21,23.63,0.1
27181,7283721,12,23.38,0.1
27182,7283791,8,23.06,0.1
27183,7284033,32,23.24,0.1
27184,7284248,27,21.9,0.1
27185,7284336,12,21.82,0.1
27186,7284516,27,21.48,0.1
27187,7284571,8,21.35,0.1
27188,7284741,23,21.11,0.1
27189,7284996,17,21.08,0.1
27190,7285225,16,20.97,0.1
27191,7285442,34,21.11,0.1
27192,7285661,33,21.3,0.1
27193,7285815,23,21.39,0.1
27194,7285978,5,20.34,0.1
27195,7286159,27,20.61,0.1
27196,7286289,14,20.53,0.1
27197,7286475,3,20.37,0.1
27198,7286565,13,20.2,0.1
27199,7286872,47,20.38,0.1
27200,7286960,11,20.35,0.1
27201,7287052,12,20.18,0.1
27202,7287206,23,19.66,0.1
27203,7287404,31,19.85,0.1
27204,7287545,18,19.7,0.1
27205,7287732,27,19.6,0.1
27206,7287819,12,19.45,0.1
27207,7288034,32,19.43,0.1
27208,7288251,33,19.68,0.1
27209,7288339,13,19.68,0.1
27210,7288433,11,19.65,0.1
27211,7288646,32,19.74,0.1
27212,7288703,2,19.62,0.1
27213,7288791,13,19.35,0.1
27214,7288901,16,19.24,0.1
27215,7289009,16,19.26,0.1
27216,7289220,33,19.45,0.1
27217,7289308,12,18.47,0.1
27218,7289392,12,18.13,0.1
27219,7289746,46,18.46,0.1
27220,7289836,14,18.46,0.1
27221,7289891,8,18.41,0.1
27222,7289987,14,18.41,0.1
27223,7290182,31,18.39,0.1
27224,7290406,32,18.39,0.1
27225,7290618,32,18.63,0.1
27226,7290713,13,18.62,0.1
27227,7290842,20,18.68,0.1
27228,7290931,12,18.72,0.1
27229,7291022,14,18.53,0.1
27230,7291190,27,18.67,0.1
27231,7291282,14,18.62,0.1
27232,7291495,26,18.74,0.1
27233,7291585,14,18.69,0.1
27234,7291905,45,19.06,0.1
27235,7292013,14,18.91,0.1
27236,7292449,61,19.32,0.1
27237,7292540,14,19.32,0.1
27238,7292625,12,19.31,0.1
27239,7292832,32,19.36,0.1
27240,7292961,20,19.33,0.1
27241,7293069,15,19.21,0.1
27242,7293261,9,19.03,0.1
27243,7293352,14,19.03,0.1
27244,7293407,7,18.83,0.1
27245,7293498,13,18.69,0.1
27246,7293585,8,18.63,0.1
27247,7293674,12,18.61,0.1
27248,7293885,32,18.79,0.1
27249,7293976,13,18.45,0.1
27250,7294108,20,18.51,0.1
27251,7294233,19,18.56,0.1
27252,7294551,46,18.89,0.1
27253,7294640,14,18.89,0.1
27254,7294770,20,18.95,0.1
27255,7294864,14,19.09,0.1
27256,7294953,14,19.0,0.1
27257,7295193,15,19.03,0.1
27258,7295420,31,19.2,0.1
27259,7295514,14,18.87,0.1
27260,7295903,45,19.18,0.1
27261,7296163,36,19.4,0.1
27262,7296374,33,19.59,0.1
27263,7296502,14,19.46,0.1
27264,7296625,8,19.21,0.1
27265,7296936,45,19.54,0.1
27266,7297107,27,19.62,0.1
27267,7297436,45,19.8,0.1
27268,7297661,33,20.12,0.1
27269,7297758,14,20.24,0.1
27270,7297947,27,20.45,0.1
27271,7298042,14,20.43,0.1
27272,7298132,14,20.43,0.1
27273,7298323,28,20.71,0.1
27274,7298538,32,20.76,0.1
27275,7298633,14,20.67,0.1
27276,7298782,14,20.79,0.1
27277,7298905,8,20.78,0.1
27278,7299488,75,21.41,0.1
27279,7299696,34,21.66,0.1
27280,7299869,27,21.72,0.1
27281,7299963,13,21.73,0.1
27282,7300131,27,21.92,0.1
27283,7300481,45,22.05,0.1
27284,7300569,13,21.91,0.1
27285,7300728,9,21.88,0.1
27286,7300841,8,21.69,0.1
27287,7301027,27,21.88,0.1
27288,7301115,12,21.77,0.1
27289,7301303,29,21.89,0.1
27290,7301395,13,21.86,0.1
27291,7301600,32,21.84,0.1
27292,7301690,14,21.65,0.1
27293,7301785,14,21.56,0.1
27294,7301957,27,21.78,0.1
27295,7302186,36,21.87,0.1
27296,7302276,13,21.86,0.1
27297,7303028,116,22.99,0.1
27298,7303335,45,23.31,0.1
27299,7303424,13,22.97,0.1
27300,7303557,20,23.06,0.1
27301,7303780,36,23.3,0.1
27302,7303868,13,23.2,0.1
27303,7304172,47,23.36,0.1
27304,7304301,20,23.38,0.1
27305,7304393,14,23.25,0.1
27306,7304476,12,23.25,0.1
27307,7304652,27,23.2,0.1
27308,7305111,75,23.62,0.1
27309,7305282,27,23.76,0.1
27310,7305385,14,23.79,0.1
27311,7305518,22,23.69,0.1
27312,7305898,62,24.29,0.1
27313,7305993,14,24.3,0.1
27314,7306146,20,24.34,0.1
27315,7306347,32,24.5,0.1
27316,7306516,27,24.44,0.1
27317,7306649,20,24.52,0.1
27318,7306820,27,24.67,0.1
27319,7307020,32,24.53,0.1
27320,7307152,22,24.61,0.1
27321,7307237,12,24.65,0.1
27322,7307326,13,24.64,0.1
27323,7307494,27,24.6,0.1
27324,7307990,80,25.08,0.1
27325,7308182,31,25.07,0.1
27326,7308381,32,25.26,0.1
27327,7308512,20,25.26,0.1
27328,7308599,13,25.27,0.1
27329,7308897,47,25.6,0.1
27330,7309097,32,25.65,0.1
27331,7309230,21,25.72,0.1
27332,7309402,28,25.74,0.1
27333,7309700,47,26.07,0.1
27334,7309945,39,26.01,0.1
27335,7310078,20,26.07,0.1
27336,7310310,37,25.83,0.1
27337,7310439,20,25.89,0.1
27338,7310530,14,25.91,0.1
27339,7310698,27,25.86,0.1
27340,7310827,20,25.86,0.1
27341,7311376,89,26.6,0.1
27342,7311554,28,26.79,0.1
27343,7311849,47,27.12,0.1
27344,7312100,40,27.45,0.1
27345,7312691,95,28.27,0.1
27346,7312864,28,28.47,0.1
27347,7312998,22,28.57,0.1
27348,7313226,37,28.62,0.1
27349,7313358,20,28.69,0.1
27350,7313608,40,28.89,0.1
27351,7313787,27,28.97,0.1
27352,7313881,12,28.63,0.1
27353,7313968,12,28.61,0.1
27354,7314213,40,28.81,0.1
27355,7314454,37,29.04,0.1
27356,7314962,80,29.7,0.1
27357,7315094,22,29.77,0.1
27358,7315636,84,30.3,0.1
27359,7315894,40,30.56,0.1
27360,7316020,20,30.31,0.1
27361,7316804,123,31.18,0.1
27362,7316893,12,30.97,0.1
27363,7317438,87,31.7,0.1
27364,7317529,13,31.75,0.1
27365,7317998,75,32.05,0.1
27366,7318249,40,32.18,0.1
27367,7318650,60,32.33,0.1
27368,7319197,88,32.88,0.1
27369,7319370,27,33.01,0.1
27370,7319498,20,32.94,0.1
27371,7320101,95,33.75,0.1
27372,7320195,12,33.73,0.1
27373,7320343,20,33.65,0.1
27374,7320509,27,33.6,0.1
27375,7320593,12,33.58,0.1
27376,7320719,20,33.64,0.1
27377,7320849,20,33.76,0.1
27378,7320976,19,33.2,0.1
27379,7321063,13,32.99,0.1
27380,7321526,75,33.47,0.1
27381,7321696,27,33.61,0.1
27382,7322576,143,34.77,0.1
27383,7323577,165,35.97,0.1
27384,7324342,124,37.08,0.1
27385,7324821,76,37.75,0.1
27386,7324987,27,37.94,0.1
27387,7325115,20,37.87,0.1
27388,7325258,23,37.98,0.1
27389,7325405,23,37.92,0.1
27390,7326406,165,39.44,0.1
27391,7326576,27,39.39,0.1
27392,7326825,40,39.65,0.1
27393,7327087,40,39.91,0.1
27394,7327382,47,40.11,0.1
27395,7328383,164,41.39,0.1
27396,7328809,69,41.95,0.1
27397,7328995,25,41.04,0.1
27398,7329996,163,42.22,0.1
27399,7330997,162,43.71,0.1
27400,7331191,27,43.78,0.1
27401,7331615,68,44.1,0.1
27402,7332038,68,44.65,0.1
27403,7332125,13,44.31,0.1
27404,7332303,26,44.37,0.1
27405,7332391,13,44.36,0.1
27406,7332675,40,44.64,0.1
27407,7332898,36,44.73,0.1
27408,7333130,37,44.35,0.1
27409,7333371,37,44.45,0.1
27410,7333626,40,44.71,0.1
27411,7334460,133,45.82,0.1
27412,7334706,37,45.57,0.1
27413,7335553,135,46.78,0.1
27414,7335796,39,46.97,0.1
27415,7335996,28,46.93,0.1
27416,7336144,23,46.89,0.1
27417,7336279,21,46.9,0.1
27418,7336830,85,47.48,0.1
27419,7336937,16,47.32,0.1
27420,7337466,85,47.95,0.1
27421,7338182,117,49.0,0.1
27422,7338414,37,49.24,0.1
27423,7338542,20,49.17,0.1
27424,7339066,85,49.22,0.1
27425,7339301,37,49.28,0.1
27426,7339716,68,49.64,0.1
27427,7339947,37,49.81,0.1
27428,7340180,37,50.05,0.1
27429,7340415,37,49.95,0.1
27430,7340956,87,50.5,0.1
27431,7341497,85,51.14,0.1
27432,7341585,12,50.98,0.1
27433,7342312,117,51.68,0.1
27434,7343032,116,52.45,0.1
27435,7343263,37,52.62,0.1
27436,7343389,20,52.45,0.1
27437,7343589,31,52.56,0.1
27438,7343822,37,52.79,0.1
27439,7343966,23,52.75,0.1
27440,7344496,84,53.39,0.1
27441,7344753,41,52.91,0.1
27442,7345146,61,53.24,0.1
27443,7345671,85,53.62,0.1
27444,7346145,75,53.97,0.1
27445,7346393,37,53.39,0.1
27446,7346520,20,53.31,0.1
27447,7346986,75,53.84,0.1
27448,7347523,85,54.32,0.1
27449,7348500,157,55.69,0.1
27450,7349009,79,56.08,0.1
27451,7349370,35,56.16,0.1
27452,7349555,27,56.31,0.1
27453,7349679,19,56.38,0.1
27454,7349805,20,56.18,0.1
27455,7349997,28,56.09,0.1
27456,7350177,27,55.56,0.1
27457,7350309,21,55.55,0.1
27458,7350748,69,55.4,0.1
27459,7350923,27,55.27,0.1
27460,7351494,85,55.92,0.1
27461,7351699,23,54.92,0.1
27462,7351872,27,55.07,0.1
27463,7351959,13,54.33,0.1
27464,7352086,20,54.4,0.1
27465,7352213,20,53.85,0.1
27466,7352697,75,54.2,0.1
27467,7352865,20,53.8,0.1
27468,7352918,0,52.92,0.1
27469,7353091,27,52.92,0.1
27470,7353216,20,52.92,0.1
27471,7353354,20,52.17,0.1
27472,7353438,12,52.17,0.1
27473,7353526,12,52.09,0.1
27474,7353655,20,52.02,0.1
27475,7353842,30,52.2,0.1
27476,7354327,78,52.78,0.1
27477,7354713,61,53.19,0.1
27478,7355190,78,53.78,0.1
27479,7355315,20,53.85,0.1
27480,7355497,30,53.4,0.1
27481,7355683,27,53.4,0.1
27482,7356444,124,53.21,0.1
27483,7356865,68,52.24,0.1
27484,7357049,30,51.3,0.1
27485,7357136,13,50.67,0.1
27486,7357262,20,50.6,0.1
27487,7357972,116,51.56,0.1
27488,7358097,19,51.52,0.1
27489,7358267,27,51.56,0.1
27490,7358396,20,50.11,0.1
27491,7358510,11,49.95,0.1
27492,7359511,163,51.18,0.1
27493,7359639,20,50.98,0.1
27494,7359870,37,50.88,0.1
27495,7360109,37,49.61,0.1
27496,7360254,23,49.15,0.1
27497,7360379,20,49.1,0.1
27498,7360812,69,48.16,0.1
27499,7360985,28,46.82,0.1
27500,7361232,37,46.92,0.1
27501,7361398,27,46.51,0.1
27502,7361646,36,46.19,0.1
27503,7361773,20,46.26,0.1
27504,7362235,75,46.75,0.1
27505,7362403,27,46.89,0.1
27506,7362579,28,46.77,0.1
27507,7362752,27,46.68,0.1
27508,7363218,76,47.07,0.1
27509,7363319,0,46.7,0.1
27510,7363449,21,46.51,0.1
27511,7363550,0,45.18,0.1
27512,7363727,20,45.01,0.1
27513,7363812,13,43.79,0.1
27514,7363984,27,43.67,0.1
27515,7364469,75,44.14,0.1
27516,7365224,123,45.14,0.1
27517,7365404,27,45.2,0.1
27518,7365800,61,44.96,0.1
27519,7365886,12,44.92,0.1
27520,7365974,12,44.19,0.1
27521,7366212,37,43.39,0.1
27522,7366445,37,43.39,0.1
27523,7366585,20,43.39,0.1
27524,7366713,20,42.74,0.1
27525,7366880,27,42.64,0.1
27526,7367121,37,42.33,0.1
27527,7367553,68,42.64,0.1
27528,7367790,37,42.64,0.1
27529,7367924,21,42.48,0.1
27530,7368094,26,41.87,0.1
27531,7368599,78,41.8,0.1
27532,7368834,35,42.03,0.1
27533,7368921,13,40.99,0.1
27534,7369091,27,40.1,0.1
27535,7369259,27,40.0,0.1
27536,7370260,166,41.46,0.1
27537,7370502,39,41.54,0.1
27538,7370671,27,41.44,0.1
27539,7370825,23,41.44,0.1
27540,7371345,84,41.44,0.1
27541,7371473,20,41.23,0.1
27542,7371601,21,40.83,0.1
27543,7372316,116,41.14,0.1
27544,7372845,85,41.24,0.1
27545,7373846,163,42.5,0.1
27546,7374633,123,43.53,0.1
27547,7374808,27,43.05,0.1
27548,7375320,84,43.04,0.1
27549,7376321,166,43.13,0.1
27550,7376451,21,42.55,0.1
27551,7376893,71,42.91,0.1
27552,7377421,85,43.49,0.1
27553,7377888,75,44.05,0.1
27554,7378147,40,44.25,0.1
27555,7379148,166,45.63,0.1
27556,7379276,21,45.57,0.1
27557,7380100,133,46.69,0.1
27558,7380234,21,46.21,0.1
27559,7380696,75,46.69,0.1
27560,7380881,25,46.09,0.1
27561,7381882,144,47.3,0.1
27562,7382118,36,47.39,0.1
27563,7383119,165,48.91,0.1
27564,7383574,75,49.46,0.1
27565,7383700,20,49.46,0.1
27566,7384136,72,49.43,0.1
27567,7384338,30,49.53,0.1
27568,7384508,27,49.8,0.1
27569,7385502,165,51.18,0.1
27570,7386035,88,51.86,0.1
27571,7386490,75,52.41,0.1
27572,7387491,167,53.96,0.1
27573,7387969,75,54.59,0.1
27574,7388158,31,54.7,0.1
27575,7388993,135,55.75,0.1
27576,7389161,27,55.24,0.1
27577,7389290,20,54.83,0.1
27578,7389748,75,54.8,0.1
27579,7389988,37,54.97,0.1
27580,7390757,123,55.9,0.1
27581,7391758,161,57.24,0.1
27582,7391929,27,56.27,0.1
27583,7392930,162,57.21,0.1
27584,7393377,71,57.62,0.1
27585,7393674,47,57.96,0.1
27586,7394675,162,59.38,0.1
27587,7395145,75,58.97,0.1
27588,7395369,36,59.14,0.1
27589,7396095,116,60.03,0.1
27590,7397096,161,61.44,0.1
27591,7397809,116,62.49,0.1
27592,7398530,116,62.02,0.1
27593,7399054,84,62.66,0.1
27594,7399482,69,62.98,0.1
27595,7400234,123,63.84,0.1
27596,7400362,20,63.81,0.1
27597,7400520,23,63.84,0.1
27598,7401521,162,64.77,0.1
27599,7401761,39,64.88,0.1
27600,7402762,165,66.16,0.1
27601,7403209,71,66.6,0.1
27602,7403334,19,66.43,0.1
27603,7403888,87,67.1,0.1
27604,7404580,109,67.44,0.1
27605,7405328,116,68.33,0.1
27606,7405482,23,68.28,0.1
27607,7405655,27,68.28,0.1
27608,7405765,16,67.68,0.1
27609,7405917,23,67.91,0.1
27610,7406093,27,67.97,0.1
27611,7406223,20,68.17,0.1
27612,7406370,23,68.2,0.1
27613,7406572,27,68.34,0.1
27614,7407573,160,69.67,0.1
27615,7407703,20,69.12,0.1
27616,7408267,89,68.78,0.1
27617,7408472,31,68.82,0.1
27618,7408531,-1,68.2,0.1
27619,7408679,22,68.3,0.1
27620,7408853,27,68.45,0.1
27621,7408979,19,68.27,0.1
27622,7409980,157,69.47,0.1
27623,7410833,136,70.63,0.1
27624,7411085,39,70.82,0.1
27625,7411354,42,70.97,0.1
27626,7412355,160,72.2,0.1
27627,7412550,30,71.82,0.1
27628,7412760,32,71.77,0.1
27629,7413239,78,72.34,0.1
27630,7414240,165,73.73,0.1
27631,7414647,64,73.59,0.1
27632,7415648,162,74.86,0.1
27633,7415819,27,75.0,0.1
27634,7416266,72,75.45,0.1
27635,7417267,161,76.79,0.1
27636,7417440,27,75.4,0.1
27637,7417578,21,75.22,0.1
27638,7418563,157,76.52,0.1
27639,7419564,163,77.92,0.1
27640,7419863,47,77.55,0.1
27641,7420699,136,78.71,0.1
27642,7421478,119,79.69,0.1
27643,7422479,164,80.17,0.1
27644,7423020,87,80.19,0.1
27645,7424021,165,80.21,0.1
27646,7424560,87,79.85,0.1
27647,7424648,13,79.71,0.1
27648,7424777,20,79.07,0.1
27649,7425778,162,79.03,0.1
27650,7425977,30,79.12,0.1
27651,7426132,24,78.65,0.1
27652,7426900,123,79.03,0.1
27653,7427289,60,78.88,0.1
27654,7427396,15,78.63,0.1
27655,7427531,20,77.17,0.1
27656,7428532,163,78.59,0.1
27657,7429254,116,78.42,0.1
27658,7429772,84,79.05,0.1
27659,7430773,161,79.91,0.1
27660,7431774,162,81.28,0.1
27661,7431817,-1,79.83,0.1
27662,7431903,12,79.59,0.1
27663,7432747,135,79.29,0.1
27664,7433748,164,80.18,0.1
27665,7434461,113,81.11,0.1
27666,7435109,104,81.43,0.1
27667,7435242,20,81.33,0.1
27668,7436243,158,82.64,0.1
27669,7436671,68,81.67,0.1
27670,7437012,49,81.28,0.1
27671,7437253,39,80.92,0.1
27672,7437742,77,80.02,0.1
27673,7438126,61,79.88,0.1
27674,7438262,20,79.77,0.1
27675,7439263,163,80.05,0.1
27676,7439842,88,80.66,0.1
27677,7440022,30,80.76,0.1
27678,7440089,1,80.02,0.1
27679,7440625,87,80.52,0.1
27680,7441124,79,80.08,0.1
27681,7441561,67,79.14,0.1
27682,7441750,30,79.17,0.1
27683,7442751,161,79.16,0.1
27684,7443752,164,80.09,0.1
27685,7443882,20,79.82,0.1
27686,7444180,40,78.6,0.1
27687,7444439,40,78.25,0.1
27688,7444481,-1,77.88,0.1
27689,7444669,30,77.02,0.1
27690,7444702,-1,75.4,0.1
27691,7445132,68,74.92,0.1
27692,7445152,-1,73.75,0.1
27693,7445187,-1,72.9,0.1
27694,7445925,106,73.27,0.1
27695,7446346,68,72.72,0.1
27696,7446394,-1,72.51,0.1
27697,7447072,97,73.25,0.1
27698,7448073,159,73.22,0.1
27699,7448860,123,74.06,0.1
27700,7448973,13,72.54,0.1
27701,7449751,126,73.09,0.1
27702,7449941,30,73.2,0.1
27703,7450089,23,72.56,0.1
27704,7450288,30,71.77,0.1
27705,7450496,31,70.92,0.1
27706,7450630,21,70.9,0.1
27707,7451121,75,71.38,0.1
27708,7451381,38,71.6,0.1
27709,7451443,2,71.39,0.1
27710,7451578,21,71.33,0.1
27711,7451829,39,71.52,0.1
27712,7452009,27,71.56,0.1
27713,7452264,39,71.68,0.1
27714,7452444,27,70.35,0.1
27715,7452686,36,70.51,0.1
27716,7452805,1,69.63,0.1
27717,7453342,76,70.08,0.1
27718,7453502,24,70.33,0.1
27719,7454031,78,70.89,0.1
27720,7454456,63,71.25,0.1
27721,7454947,75,71.81,0.1
27722,7455121,26,70.5,0.1
27723,7455304,27,69.41,0.1
27724,7455564,39,69.41,0.1
27725,7455737,26,69.25,0.1
27726,7456200,75,68.4,0.1
27727,7456750,87,68.97,0.1
27728,7456879,20,68.85,0.1
27729,7457013,21,68.28,0.1
27730,7457482,75,67.38,0.1
27731,7458212,115,67.89,0.1
27732,7458740,86,67.13,0.1
27733,7458759,-1,66.85,0.1
27734,7458785,-1,66.12,0.1
27735,7458912,20,64.71,0.1
27736,7459093,29,64.73,0.1
27737,7459297,32,64.84,0.1
27738,7459318,-1,63.26,0.1
27739,7459490,27,61.9,0.1
27740,7460246,124,62.67,0.1
27741,7460381,21,61.52,0.1
27742,7461382,164,61.97,0.1
27743,7462100,116,61.49,0.1
27744,7462119,-1,60.61,0.1
27745,7462254,20,59.16,0.1
27746,7462382,20,58.49,0.1
27747,7463383,162,59.98,0.1
27748,7463939,87,60.65,0.1
27749,7464775,135,60.38,0.1
27750,7465776,161,61.69,0.1
27751,7466544,118,62.63,0.1
27752,7467545,156,62.96,0.1
27753,7467788,39,62.75,0.1
27754,7468511,117,63.77,0.1
27755,7468934,69,64.26,0.1
27756,7469935,161,64.24,0.1
27757,7470323,62,63.7,0.1
27758,7471324,160,64.46,0.1
27759,7471497,27,63.12,0.1
27760,7472219,116,62.66,0.1
27761,7473220,162,64.29,0.1
27762,7473959,118,65.35,0.1
27763,7474219,39,64.39,0.1
27764,7475220,161,64.36,0.1
27765,7475764,87,64.1,0.1
27766,7476007,39,63.45,0.1
27767,7476744,117,64.42,0.1
27768,7477182,69,63.53,0.1
27769,7478016,134,64.19,0.1
27770,7478197,20,63.9,0.1
27771,7478239,-1,63.5,0.1
27772,7478416,28,63.01,0.1
27773,7479417,162,64.02,0.1
27774,7479748,37,64.19,0.1
27775,7480178,69,63.25,0.1
27776,7480265,13,62.5,0.1
27777,7480399,21,62.41,0.1
27778,7480540,21,62.61,0.1
27779,7481023,75,62.49,0.1
27780,7481746,116,62.86,0.1
27781,7482172,67,62.86,0.1
27782,7482417,39,62.95,0.1
27783,7482589,27,61.61,0.1
27784,7482770,28,60.25,0.1
27785,7483021,39,60.44,0.1
27786,7483417,61,60.65,0.1
27787,7483660,39,60.64,0.1
27788,7483902,39,61.04,0.1
27789,7484109,30,61.04,0.1
27790,7484237,20,61.25,0.1
27791,7484519,34,60.91,0.1
27792,7484677,15,61.07,0.1
27793,7484768,13,61.21,0.1
27794,7485032,40,60.55,0.1
27795,7485191,22,60.09,0.1
27796,7485391,24,60.34,0.1
27797,7485794,48,59.85,0.1
27798,7485949,23,58.49,0.1
27799,7486127,28,57.54,0.1
27800,7486275,21,57.62,0.1
27801,7486468,20,56.56,0.1
27802,7486669,28,56.54,0.1
27803,7487380,111,57.42,0.1
27804,7487646,40,57.52,0.1
27805,7488116,71,57.92,0.1
27806,7488250,20,57.91,0.1
27807,7488445,29,57.45,0.1
27808,7489031,93,58.0,0.1
27809,7489138,15,58.13,0.1
27810,7489247,15,58.07,0.1
27811,7489500,39,58.07,0.1
